Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
O	501,410165	501,4100236	501,410188	0,327829931	C36H54O		4793,433594
O	503,331921	503,3317717	503,331938	0,330469718	C37H44O		1543,755005
O	503,42592	503,4257793	503,425838	0,11654158	C36H56O		6933,049316
O	505,347721	505,3475731	505,347588	0,029403659	C37H46O		2123,125977
O	505,441701	505,4415597	505,441488	-0,141863117	C36H58O		7364,834961
O	507,269445	507,2692851	507,269338	0,104336426	C38H36O		492,066589
O	507,363361	507,3632136	507,363238	0,048078857	C37H48O		2567,85498
O	507,457313	507,4571703	507,457138	-0,063663244	C36H60O		6194,109375
O	509,285158	509,2849973	509,284988	-0,0182747	C38H38O		496,115356
O	509,379037	509,3788904	509,378888	-0,004760934	C37H50O		3337,867432
O	509,472951	509,4728086	509,472788	-0,04049964	C36H62O		10152,31348
O	511,300725	511,3005677	511,300638	0,137556887	C38H40O		834,944946
O	511,394557	511,3944108	511,394539	0,250723391	C37H52O		4123,216797
O	511,488423	511,4882791	511,488439	0,312628054	C36H64O		16187,61914
O	513,31635	513,3161927	513,316289	0,187593023	C38H42O		935,40802
O	513,410125	513,409978	513,410189	0,410992996	C37H54O		4177,62207
O	513,504334	513,5041863	513,504088	-0,191480987	C36H66O		24490,5957
O	515,332247	515,3320913	515,331938	-0,29743537	C38H44O		1283,298828
O	515,425956	515,4258091	515,425839	0,058003712	C37H56O		5087,665039
O	517,34783	517,3476745	517,347589	-0,165336147	C38H46O		1494,306885
O	517,441462	517,4413153	517,441488	0,333774639	C37H58O		6629,612793
O	519,363311	519,3631574	519,363239	0,157211111	C38H48O		2180,695557
O	519,457266	519,4571188	519,457139	0,038925899	C37H60O		7513,33252
O	521,378917	521,3787634	521,378889	0,240989217	C38H50O		2495,623535
O	521,472779	521,4726301	521,472788	0,302837504	C37H62O		5943,884277
O	523,300741	523,3005768	523,300638	0,11697884	C39H40O		685,333252
O	523,394881	523,3947278	523,394539	-0,360759218	C38H52O		3098,750732
O	523,48864	523,4884914	523,488439	-0,100189131	C37H64O		9810,786133
O	525,31658	525,3164154	525,316289	-0,240690745	C39H42O		737,485535
O	525,410193	525,4100405	525,410189	0,282709415	C38H54O		4064,511719
O	525,504258	525,5041081	525,504088	-0,038305882	C37H66O		14941,36816
O	527,33201	527,331846	527,331938	0,174497639	C39H44O		889,497742
O	527,425921	527,4257686	527,425839	0,133448302	C38H56O		5056,400391
O	527,519866	527,5197123	527,519739	0,050642435	C37H68O		23794,38086
O	529,347689	529,3475265	529,347589	0,118017256	C39H46O		228,186646
O	529,441896	529,4417425	529,441488	-0,480692064	C38H58O		4891,82666
O	531,363446	531,3632841	531,363238	-0,086743427	C39H48O		1506,665649
O	531,457516	531,4573629	531,457139	-0,421239974	C38H60O		6808,275879
O	533,379106	533,378945	533,378889	-0,104928801	C39H50O		1947,56958
O	533,473029	533,4728749	533,472788	-0,162845647	C38H62O		6786,944336
O	535,394925	535,3947651	535,394538	-0,424098613	C39H52O		2647,85498
O	535,488691	535,4885355	535,488439	-0,18017373	C38H64O		6082
O	537,316292	537,3161188	537,316289	0,316793212	C40H42O		520,425049
O	537,410295	537,4101351	537,410189	0,100333044	C39H54O		3115,089355
O	537,504331	537,5041757	537,504088	-0,163073201	C38H66O		9627,952148
O	539,332086	539,331914	539,331938	0,044502345	C40H44O		685,807861
O	539,425915	539,4257553	539,425839	0,155204401	C39H56O		3833,998779
O	539,519777	539,5196203	539,519739	0,220096421	C38H68O		14996,46191
O	541,347975	541,347802	541,347589	-0,393407169	C40H46O		686,545105
O	541,441619	541,4414587	541,441488	0,054080312	C39H58O		4183,858887
O	541,535739	541,5355792	541,535388	-0,353062936	C38H70O		21632,0332
O	543,363343	543,3631736	543,363238	0,118501546	C40H48O		1247,250488
O	543,457239	543,4570785	543,457139	0,111282779	C39H60O		4956,992188
O	545,378911	545,3787417	545,378889	0,270003276	C40H50O		1462,157471
O	545,473054	545,4728936	545,472788	-0,193650732	C39H62O		6585,847168
O	547,394515	547,3943464	547,394538	0,350077342	C40H52O		1844,984375
O	547,488448	547,4882866	547,488439	0,27835486	C39H64O		6679,861328
O	549,410447	549,4102788	549,410189	-0,163448384	C40H54O		2293,3125
O	549,504158	549,5039949	549,504088	0,169443484	C39H66O		5665,038574
O	551,332181	551,3320012	551,331938	-0,11461363	C41H44O		573,651672
O	551,426089	551,4259217	551,425839	-0,14998357	C40H56O		3122,86084
O	551,520028	551,5198652	551,519739	-0,228900446	C39H68O		9504,095703
O	553,347601	553,347422	553,347589	0,301839474	C41H46O		725,71106
O	553,441733	553,4415655	553,441488	-0,139964631	C40H58O		3613,483887
O	553,535432	553,5352681	553,535388	0,216663359	C39H70O		13228,22363
O	555,363333	555,3631541	555,363238	0,150997732	C41H48O		853,094177
O	555,457217	555,4570494	555,457139	0,161332104	C40H60O		4376,484863
O	555,551133	555,5509657	555,551039	0,131904718	C39H72O		21377,5293
O	557,379221	557,3790434	557,378889	-0,276926454	C41H50O		1152,547241
O	557,472847	557,4726787	557,472788	0,19601985	C40H62O		4813,009766
O	559,394634	559,3944576	559,394538	0,143688084	C41H52O		1589,489502
O	559,488465	559,488297	559,488439	0,253854509	C40H64O		6755,307129
O	561,410359	561,4101823	561,410189	0,011970653	C41H54O		1779,619629
O	561,504389	561,5042198	561,504088	-0,234711365	C40H66O		6725,249023
O	563,426242	563,4260661	563,425839	-0,403037953	C41H56O		2362,676758
O	563,519988	563,5198168	563,519739	-0,138012718	C40H68O		5415,023926
O	565,347745	565,3475687	565,347589	0,035934839	C42H46O		2639,67627
O	565,441647	565,4414718	565,441488	0,028628189	C41H58O		3182,759521
O	565,53558	565,5354092	565,535388	-0,037423409	C40H70O		9056,604492
O	567,363297	567,3631094	567,363238	0,226619746	C42H48O		685,363831
O	567,457382	567,4572061	567,457139	-0,118242296	C41H60O		3451,994873
O	567,551011	567,550839	567,551039	0,352351824	C40H72O		12758,34668
O	569,379036	569,3788487	569,378889	0,070726042	C42H50O		828,861206
O	569,472809	569,4726325	569,472788	0,27300059	C41H62O		3866,77417
O	569,567104	569,5669288	569,566689	-0,421008955	C40H74O		20664,67773
O	571,394813	571,3946268	571,394538	-0,155482954	C42H52O		1117,307251
O	571,488756	571,4885796	571,488439	-0,246029018	C41H64O		4971,061523
O	573,410475	573,4102896	573,410189	-0,175476853	C42H54O		1457,682495
O	573,504086	573,5039093	573,504088	0,311606624	C41H66O		6183,63916
O	575,425868	575,425683	575,425839	0,271155982	C42H56O		1814,557617
O	575,520139	575,519961	575,519739	-0,385770693	C41H68O		6151,729492
O	577,441847	577,4416621	577,441488	-0,301500769	C42H58O		2213,328125
O	577,535769	577,5355892	577,535388	-0,34839417	C41H70O		5390,120605
O	579,457257	579,4570727	579,457139	0,114457015	C42H60O		2932,718994
O	579,551328	579,5511485	579,551039	-0,188933935	C41H72O		8858,316406
O	581,37929	581,3790915	581,378889	-0,348344613	C43H50O		523,234314
O	581,472962	581,4727775	581,472788	0,018117545	C42H62O		3501,695068
O	581,566664	581,5664833	581,566689	0,353624511	C41H74O		12308,30469
O	583,394498	583,3943009	583,394538	0,406451967	C43H52O		726,622559
O	583,488821	583,4886356	583,488439	-0,337008277	C42H64O		3806,774658
O	583,582658	583,5824742	583,582338	-0,233443535	C41H76O		19960,88477
O	585,410233	585,4100376	585,410189	0,258628192	C43H54O		1067,105591
O	585,504171	585,503985	585,504088	0,175949006	C42H66O		4296,280273
O	587,425839	587,4256436	587,425839	0,332673638	C43H56O		1265,841919
O	587,519901	587,5197153	587,519739	0,04040151	C42H68O		6109,822266
O	589,441693	589,4414985	589,441488	-0,01776131	C43H58O		1709,013062
O	589,53535	589,5351625	589,535388	0,382437903	C42H70O		5560,558105
O	591,45713	591,4569357	591,457139	0,343665308	C43H60O		2148,256104
O	591,551428	591,5512391	591,551039	-0,338261665	C42H72O		5452,484375
O	593,473063	593,472869	593,472788	-0,136485719	C43H62O		2741,36377
O	593,566938	593,5667491	593,566689	-0,101171501	C42H74O		8042,004883
O	595,39434	595,3941329	595,394538	0,680310538	C44H52O		574,093567
O	595,488825	595,4886301	595,488439	-0,320855899	C43H64O		2939,994873
O	595,582802	595,582612	595,582338	-0,460103184	C42H76O		11954,77148
O	597,410227	597,4100214	597,410189	0,280575781	C44H54O		815,609253
O	597,504271	597,5040766	597,504088	0,019002074	C43H66O		4115,63916
O	597,598345	597,5981525	597,597989	-0,273529176	C42H78O		17944,99414
O	599,42621	599,426005	599,425839	-0,276858037	C44H56O		1049,157715
O	599,519801	599,5196053	599,519739	0,222981333	C43H68O		4176,107422
O	601,441603	601,4413974	601,441488	0,150578031	C44H58O		1178,627808
O	601,535825	601,5356294	601,535388	-0,401227343	C43H70O		5656,759277
O	603,457361	603,4571553	603,457139	-0,026941681	C44H60O		1390,245117
O	603,551113	603,5509155	603,551039	0,20465552	C43H72O		5116,958008
O	605,472799	605,4725945	605,472788	0,319653869	C44H62O		1998,786499
O	605,567178	605,566979	605,566689	-0,478851009	C43H74O		5052,263672
O	607,488892	607,4886881	607,488439	-0,41010841	C44H64O		2741,423096
O	607,582782	607,5825831	607,582338	-0,403386272	C43H76O		7742,046387
O	609,41047	609,4102518	609,410189	-0,103083072	C45H54O		497,054504
O	609,504393	609,5041882	609,504088	-0,164383358	C44H66O		2977,518799
O	609,598345	609,5981451	609,597989	-0,256064023	C43H78O		11381,68066
O	611,425744	611,4255287	611,425839	0,507544742	C45H56O		850,329895
O	611,519723	611,5195181	611,519739	0,361272776	C44H68O		3740,022217
O	611,613731	611,6135287	611,613638	0,178650946	C43H80O		16817,37891
O	613,441855	613,4416397	613,441488	-0,247370347	C45H58O		1038,220703
O	613,535315	613,5351087	613,535388	0,455202803	C44H70O		3832,297363
O	615,45754	615,4573253	615,457139	-0,302700682	C45H60O		1358,478271
O	615,551042	615,550836	615,551039	0,329793206	C44H72O		5477,396973
O	617,472661	617,4724463	617,472788	0,553332619	C45H62O		1675,094116
O	617,566776	617,5665682	617,566689	0,195644595	C44H74O		5123,260742
O	619,488817	619,488602	619,488439	-0,263072526	C45H64O		1972,386963
O	619,582385	619,5821753	619,582338	0,262675499	C44H76O		4718,093262
O	621,504146	621,5039312	621,504088	0,252235371	C45H66O		2570,881836
O	621,598323	621,5981135	621,597989	-0,200313531	C44H78O		7487,672852
O	623,426095	623,4258665	623,425839	-0,044131377	C46H56O		513,110901
O	623,519679	623,5194635	623,519739	0,441897098	C45H68O		2906,381104
O	623,61388	623,6136695	623,613638	-0,050525002	C44H80O		10365,41895
O	625,441695	625,4414661	625,441488	0,035067707	C46H58O		588,986511
O	625,535885	625,5356685	625,535388	-0,448398153	C45H70O		3197,005127
O	625,62951	625,6292973	625,629289	-0,013289757	C44H82O		15847,42773
O	627,457255	627,4570282	627,457139	0,176587157	C46H60O		936,931274
O	627,551457	627,5512401	627,551039	-0,320409726	C45H72O		3906,315918
O	629,473249	629,4730229	629,472788	-0,373159042	C46H62O		1259,729736
O	629,566857	629,5666398	629,566689	0,078184988	C45H74O		5034,52002
O	631,488955	631,4887286	631,488439	-0,458584159	C46H64O		1498,833618
O	631,582559	631,5823403	631,582338	-0,003634551	C45H76O		5176,006348
O	633,504242	633,5040145	633,504088	0,116050328	C46H66O		1606,655396
O	633,598445	633,5982239	633,597989	-0,370669808	C45H78O		4377,490234
O	635,520203	635,519977	635,519739	-0,374451274	C46H68O		2508,739502
O	635,613783	635,6135622	635,613638	0,119308347	C45H80O		6902,928711
O	637,535496	637,5352685	637,535388	0,187492299	C46H70O		2563,569824
O	637,62967	637,6294483	637,629289	-0,249839434	C45H82O		10214,23242
O	639,4571	639,4568612	639,457139	0,434458153	C47H60O		699,483154
O	639,551223	639,5509952	639,551039	0,068446084	C46H72O		3205,104004
O	639,645375	639,6451514	639,644938	-0,33356247	C45H84O		14251,87109
O	641,473178	641,4729395	641,472788	-0,23610191	C47H62O		892,590088
O	641,56665	641,5664213	641,566689	0,417193471	C46H74O		3662,924561
O	643,488842	643,488604	643,488439	-0,256338014	C47H64O		1181,467163
O	643,582275	643,5820458	643,582338	0,454017246	C46H76O		4526,657227
O	645,504596	645,5043581	645,504088	-0,418428085	C47H66O		1508,666748
O	645,597984	645,597753	645,597989	0,365577356	C46H78O		4421,575684
O	647,519685	647,5194467	647,519739	0,451405241	C47H68O		1807,561157
O	647,613658	647,613425	647,613638	0,328847144	C46H80O		4224,204102
O	649,535897	649,5356577	649,535388	-0,415290897	C47H70O		2012,866333
O	649,629816	649,6295832	649,629289	-0,452798152	C46H82O		6342,869141
O	651,457371	651,4571195	651,457139	0,029976634	C48H60O		509,978149
O	651,551204	651,5509646	651,551039	0,114237791	C47H72O		2528,937988
O	651,645064	651,6448304	651,644938	0,165104058	C46H84O		9386,724609
O	653,473		653,4727475	653,472788	0,061963256	C48H62O		561,458008
O	653,566768	653,5665275	653,566689	0,247154466	C47H74O		2793,705566
O	653,661209	653,6609736	653,660589	-0,588425061	C46H86O		13116,73926
O	655,488779	655,4885276	655,488439	-0,135111709	C48H64O		796,209351
O	655,582475	655,5822338	655,582338	0,158991343	C47H76O		3314,252441
O	657,50394	657,5036877	657,504088	0,608754355	C48H66O		897,683838
O	657,598214	657,5979718	657,597989	0,026162843	C47H78O		3803,901367
O	659,519675	659,5194245	659,519739	0,476826819	C48H68O		1427,119507
O	659,613869	659,6136255	659,613638	0,018926784	C47H80O		4172,913086
O	661,535218	661,5349662	661,535388	0,637672715	C48H70O		1512,656982
O	661,629325	661,6290792	661,629289	0,317155172	C47H82O		3772,439941
O	663,551117	663,5508654	663,551039	0,261556507	C48H72O		2023,175415
O	663,645132	663,6448865	663,644938	0,077568971	C47H84O		5885,104492
O	665,567266	665,5670129	665,566689	-0,486714001	C48H74O		2118,90918
O	665,661182	665,6609357	665,660589	-0,520786289	C47H86O		7937,585938
O	667,488423	667,4881566	667,488439	0,423040913	C49H64O		474,827393
O	667,582882	667,5826282	667,582338	-0,434687014	C48H76O		2486,220947
O	667,676694	667,6764462	667,676238	-0,31188657	C47H88O		11487,13867
O	669,504172	669,503906	669,504088	0,271844327	C49H66O		623,582153
O	669,598524	669,5982696	669,597989	-0,419078486	C48H78O		3030,199951
O	671,519843	671,5195788	671,519739	0,238571268	C49H68O		986,810852
O	671,614081	671,6138261	671,613638	-0,280071154	C48H80O		3803,008789
O	673,535323	673,5350579	673,535388	0,490126207	C49H70O		1117,130981
O	673,62944	673,6291832	673,629289	0,157079394	C48H82O		3778,343506
O	675,55119	675,5509235	675,551039	0,170936381	C49H72O		1196,870605
O	675,645181	675,6449222	675,644938	0,023418476	C48H84O		3699,35498
O	677,567343	677,5670768	677,566689	-0,572331657	C49H74O		1598,28064
O	677,6612	677,6609409	677,660589	-0,519326482	C48H86O		5083,71875
O	679,582279	679,5820128	679,582338	0,478489322	C49H76O		2098,199463
O	679,676695	679,6764354	679,676238	-0,290453995	C48H88O		7351,865234
O	681,59798	681,5977126	681,597989	0,405544371	C49H78O		2317,104004
O	681,692254	681,691993	681,691889	-0,152570337	C48H90O		9421,066406
O	683,519546	683,5192666	683,519739	0,69116317	C50H68O		608,132019
O	683,613645	683,6133766	683,613638	0,382349079	C49H80O		2685,004395
O	685,535935	685,5356579	685,535388	-0,393695444	C50H70O		1039,611816
O	685,629877	685,6296082	685,629289	-0,465509156	C49H82O		3416,185303
O	687,551371	687,5510931	687,551039	-0,078633509	C50H72O		1204,691162
O	687,645151	687,6448806	687,644938	0,083482535	C49H84O		3653,516602
O	689,567173	689,5668941	689,566689	-0,297489594	C50H74O		1384,04187
O	689,660783	689,6605106	689,660589	0,113624795	C49H86O		3667,555664
O	691,582518	691,5822388	691,582338	0,143419809	C50H76O		1734,310913
O	691,676676	691,6764033	691,676238	-0,238982703	C49H88O		5030,431641
O	693,598022	693,5977417	693,597989	0,356476326	C50H78O		1977,75061
O	693,692002	693,6917285	693,691889	0,231429566	C49H90O		6705,106445
O	695,613586	695,6133052	695,613638	0,478470478	C50H80O		2437,377686
O	695,708113	695,7078382	695,707539	-0,430018516	C49H92O		8909,863281
O	697,535532	697,5352402	697,535388	0,211890804	C51H70O		728,837524
O	697,629845	697,6295628	697,629289	-0,392405706	C50H82O		2674,94165
O	699,551108	699,5508158	699,551039	0,319082838	C51H72O		894,242676
O	699,645225	699,6449422	699,644938	-0,006034427	C50H84O		3408,23999
O	701,567187	701,5668939	701,566689	-0,292112591	C51H74O		1042,979248
O	701,661102	701,6608171	701,660589	-0,325027755	C50H86O		3346,915527
O	703,582927	703,5826328	703,582338	-0,41894351	C51H76O		1170,532593
O	703,676633	703,6763459	703,676238	-0,153339939	C50H88O		3296,854004
O	705,598221	705,5979276	705,597989	0,087016423	C51H78O		1730,000122
O	705,691711	705,6914238	705,691889	0,65920304	C50H90O		4729,512695
O	707,613722	707,6134265	707,613638	0,298914406	C51H80O		1723,969482
O	707,707746	707,7074581	707,707539	0,114359759	C50H92O		6503,302734
O	709,535558	709,5352504	709,535388	0,193964691	C52H70O		474,703247
O	709,629332	709,6290358	709,629289	0,356743797	C51H82O		2119,256104
O	709,72313	709,7228405	709,723188	0,489600714	C50H94O		7817,675293
O	711,551415	711,5511057	711,551039	-0,093723906	C52H72O		500,328857
O	711,644955	711,6446579	711,644938	0,39357334	C51H84O		2525,26001
O	713,567193	713,5668852	713,566689	-0,275006636	C52H74O		787,973206
O	713,661264	713,660966	713,660589	-0,528200686	C51H86O		3029,951904
O	715,582795	715,5824871	715,582338	-0,208398036	C52H76O		1019,661926
O	715,676623	715,676323	715,676238	-0,118811685	C51H88O		3138,477295
O	717,598121	717,5978117	717,597989	0,247087442	C52H78O		1118,827881
O	717,692478	717,6921754	717,691889	-0,399015171	C51H90O		2894,768799
O	719,613852	719,613543	719,613638	0,132077004	C52H80O		1543,699829
O	719,707956	719,7076541	719,707539	-0,159985794	C51H92O		4882,645508
O	721,629901	721,6295907	721,629289	-0,418125095	C52H82O		1759,904541
O	721,723744	721,7234408	721,723188	-0,350263707	C51H94O		5898,53418
O	723,551041	723,5507184	723,551039	0,443056829	C53H72O		476,821838
O	723,645384	723,6450729	723,644938	-0,186349631	C52H84O		2118,516846
O	723,738959	723,7386544	723,738839	0,2550755	C51H96O		7436,825195
O	725,566922	725,5665985	725,566689	0,124681612	C53H74O		559,983521
O	725,660994	725,6606825	725,660589	-0,128847064	C52H86O		2795,828613
O	727,582845	727,5825215	727,582338	-0,252233923	C53H76O		735,536072
O	727,676639	727,6763259	727,676238	-0,120780433	C52H88O		3079,634277
O	729,597911	729,5975856	729,597989	0,552909157	C53H78O		764,459167
O	729,692226	729,6919108	729,691889	-0,029931003	C52H90O		3172,885254
O	731,613634	731,6133089	731,613638	0,449888474	C53H80O		1049,778931
O	731,70766	731,7073419	731,707539	0,269311367	C52H92O		2857,848389
O	733,629117	733,6287911	733,629289	0,678637482	C53H82O		1281,662964
O	733,723661	733,7233427	733,723188	-0,21087137	C52H94O		4028,302246
O	735,645082	735,6447557	735,644938	0,247862677	C53H84O		1631,44043
O	735,739327	735,7390082	735,738839	-0,229916498	C52H96O		5739,401367
O	737,661446	737,6611176	737,660589	-0,716523274	C53H86O		1670,684204
O	737,75456	737,7542391	737,754488	0,337321574	C52H98O		6134,260742
O	739,676467	739,6761382	739,676238	0,134942249	C53H88O		2193,305176
O	741,598421	741,5980796	741,597989	-0,122173473	C54H78O		564,823547
O	741,692532	741,6922018	741,691889	-0,421763095	C53H90O		2521,047363
O	743,614106	743,6137655	743,613638	-0,171511508	C54H80O		846,536682
O	743,707892	743,7075605	743,707539	-0,028959518	C53H92O		2961,592773
O	745,629835	745,6294943	745,629289	-0,27538748	C54H82O		1111,512817
O	745,723288	745,7229536	745,723188	0,314283605	C53H94O		2707,593262
O	747,645518	747,6451754	747,644938	-0,317536337	C54H84O		1172,882935
O	747,739477	747,7391421	747,738839	-0,405299476	C53H96O		3614,112305
O	749,661067	749,6607243	749,660589	-0,180525208	C54H86O		1589,785889
O	749,754682	749,7543467	749,754488	0,18851012	C53H98O		5287,309082
O	751,67639	751,6760452	751,676238	0,256528331	C54H88O		1636,546753
