Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
O3	443,35333	443,353205	443,353069	-0,306854815	C29H48O3	8402,703125
O3	445,275052	445,2748944	445,274818	-0,171644422	C30H38O3	1893,995972
O3	445,368738	445,3686115	445,368718	0,239231965	C29H50O3	7986,779297
O3	447,290439	447,2902874	447,290468	0,40382532	C30H40O3	2522,506348
O3	447,384369	447,3842257	447,384368	0,317960148	C29H52O3	3676,012451
O3	449,306118	449,3059717	449,306118	0,325603737	C30H42O3	3285,45752
O3	449,399978	449,3998232	449,400018	0,433392305	C29H54O3	2258,371338
O3	451,321848	451,3217045	451,321768	0,140694612	C30H44O3	3830,624512
O3	451,415936	451,4157917	451,415668	-0,273917647	C29H56O3	3689,049561
O3	453,337386	453,337249	453,337418	0,37288198	C30H46O3	5320,057617
O3	453,431382	453,4312229	453,431318	0,209765542	C29H58O3	1964,188721
O3	455,259258	455,2590889	455,259168	0,173835094	C31H36O3	1303,763306
O3	455,35311	455,3529729	455,353069	0,211006368	C30H48O3	5452,517578
O3	457,274734	457,2745713	457,274818	0,53941527	C31H38O3	1762,223877
O3	457,368786	457,3686542	457,368718	0,139480206	C30H50O3	7270,046875
O3	459,290566	459,2904062	459,290468	0,134647519	C31H40O3	2037,35083
O3	459,384491	459,3843556	459,384368	0,026911949	C30H52O3	6243,340332
O3	461,306206	461,3060539	461,306118	0,13894575	C31H42O3	2931,157471
O3	461,39999	461,3998356	461,400018	0,395220995	C30H54O3	2653,901611
O3	463,322062	463,3219128	463,321768	-0,312448006	C31H44O3	3408,651855
O3	463,416017	463,4158585	463,415668	-0,411049758	C30H56O3	2258,782715
O3	465,33758	465,337434	465,337418	-0,034452084	C31H46O3	4045,505371
O3	465,431371	465,4312242	465,431318	0,201537772	C30H58O3	3897,2854
O3	467,353182	467,3530418	467,353069	0,058273005	C31H48O3	5414,543457
O3	467,447125	467,4469669	467,446968	0,00244386	C30H60O3	2393,892334
O3	469,274924	469,2747526	469,274818	0,139384693	C32H38O3	1372,163818
O3	469,368974	469,3688337	469,368718	-0,246595758	C31H50O3	5528,884766
O3	471,290547	471,2903823	471,290468	0,181856351	C32H40O3	1866,057007
O3	471,384398	471,3842607	471,384368	0,227684674	C31H52O3	6519,410156
O3	473,306261	473,306103	473,306118	0,031730905	C32H42O3	2547,226563
O3	473,400237	473,4000909	473,400018	-0,153986807	C31H54O3	4369,118652
O3	475,321843	475,3216865	475,321768	0,171361475	C32H44O3	2780,901611
O3	475,415595	475,4154419	475,415668	0,475526242	C31H56O3	3237,396973
O3	477,337415	477,3372666	477,337418	0,317211496	C32H46O3	4072,31543
O3	477,431274	477,4311139	477,431318	0,427556772	C31H58O3	2407,828369
O3	479,353105	479,3529591	479,353069	0,229183399	C32H48O3	4669,991211
O3	479,447062	479,4469102	479,446968	0,120590749	C31H60O3	3550,558838
O3	481,368698	481,3685517	481,368718	0,345562276	C32H50O3	4645,819336
O3	481,462745	481,4625797	481,462618	0,07964814	C31H62O3	1981,205566
O3	483,290593	483,2904229	483,290468	0,093308425	C33H40O3	1636,237671
O3	483,384685	483,3845434	483,384368	-0,362833713	C32H52O3	5924,81543
O3	485,306338	485,3061723	485,306118	-0,11196353	C33H42O3	2011,976074
O3	485,400146	485,4000026	485,400018	0,031758163	C32H54O3	5520,372559
O3	487,321708	487,3215431	487,321768	0,461423755	C33H44O3	2113,745605
O3	487,415938	487,415785	487,415668	-0,240040261	C32H56O3	3583,712158
O3	489,337571	489,3374145	489,337418	0,007124809	C33H46O3	3103,795654
O3	489,431493	489,431338	489,431318	-0,040907197	C32H58O3	3323,817139
O3	491,353364	491,3532107	491,353069	-0,288441139	C33H48O3	3638,266113
O3	491,446965	491,4468046	491,446968	0,33249673	C32H60O3	2643,647705
O3	493,36888	493,3687303	493,368718	-0,02497586	C33H50O3	4350,226074
O3	493,462881	493,4627269	493,462618	-0,220716489	C32H62O3	3554,977783
O3	495,384648	495,3845029	495,384368	-0,272241067	C33H52O3	5461,855469
O3	495,478304	495,4781317	495,478268	0,275180798	C32H64O3	1609,785889
O3	497,306088	497,305915	497,306118	0,408105287	C34H42O3	1584,325684
O3	497,400098	497,3999525	497,400018	0,131691673	C33H54O3	5433,950684
O3	499,322134	499,3219636	499,321768	-0,391691121	C34H44O3	1786,13208
O3	499,415775	499,4156312	499,415668	0,073589218	C33H56O3	5986,272461
O3	501,337466	501,337304	501,337418	0,227345055	C34H46O3	2609,687988
O3	501,431484	501,4313291	501,431318	-0,022070134	C33H58O3	3579,866211
O3	503,35302	503,3528619	503,353069	0,411413344	C34H48O3	3134,067383
O3	503,447027	503,4468734	503,446968	0,187956898	C33H60O3	3838,020264
O3	505,368989	505,3688353	505,368718	-0,232053423	C34H50O3	3854,648682
O3	505,46259	505,4624277	505,462618	0,376416704	C33H62O3	2626,593018
O3	507,38441	507,3842565	507,384368	0,219710925	C34H52O3	3933,414551
O3	507,478369	507,4782127	507,478268	0,10887614	C33H64O3	3467,122803
O3	509,400253	509,400106	509,400018	-0,172719124	C34H54O3	5368,856445
O3	509,494175	509,4939938	509,493918	-0,148842349	C33H66O3	1178,054932
O3	511,322102	511,3219299	511,321768	-0,316602014	C35H44O3	1747,057861
O3	511,415941	511,4157938	511,415669	-0,244069851	C34H56O3	5369,172852
O3	513,337497	513,3373305	513,337419	0,17233249	C35H46O3	2248,09668
O3	513,431678	513,4315324	513,431318	-0,417552826	C34H58O3	5831,962891
O3	515,353158	515,3529962	515,353069	0,141359234	C35H48O3	2772,057129
O3	515,447276	515,4471217	515,446969	-0,296211569	C34H60O3	3894,599854
O3	517,368904	517,3687456	517,368719	-0,051467092	C35H50O3	3256,302734
O3	517,462949	517,4627923	517,462618	-0,336925039	C34H62O3	3520,311768
O3	519,38455	519,3843965	519,384369	-0,052852505	C35H52O3	4076,62207
O3	519,478513	519,4783517	519,478269	-0,159121801	C34H64O3	2865,404541
O3	521,306074	521,305892	521,306119	0,435468492	C36H42O3	1173,351807
O3	521,400321	521,4001708	521,400018	-0,293148064	C35H54O3	4796,76123
O3	521,494191	521,4940351	521,493918	-0,224527106	C34H66O3	3674,691895
O3	523,321888	523,3217133	523,321768	0,104556985	C36H44O3	1608,444214
O3	523,416036	523,4158865	523,415669	-0,415570555	C35H56O3	4969,375488
O3	523,509803	523,5096304	523,509569	-0,117194203	C34H68O3	1759,054688
O3	525,337473	525,3373023	525,337419	0,222152908	C36H46O3	1918,336792
O3	525,431512	525,4313662	525,431318	-0,091736632	C35H58O3	5950,759277
O3	527,353063	527,3528955	527,353069	0,329028466	C36H48O3	2209,468018
O3	527,446982	527,4468346	527,446969	0,254798948	C35H60O3	5521,96875
O3	529,368904	529,3687506	529,368719	-0,059742206	C36H50O3	4172,123535
O3	529,462694	529,4625393	529,462618	0,148735111	C35H62O3	3916,150635
O3	531,384395	531,3842409	531,384369	0,241131247	C36H52O3	4032,945313
O3	531,478473	531,478318	531,478269	-0,092141908	C35H64O3	3870,515381
O3	533,400214	533,400063	533,400018	-0,084452609	C36H54O3	4677,886719
O3	533,494145	533,4939897	533,493918	-0,134362177	C35H66O3	3821,06543
O3	535,322018	535,3218433	535,321768	-0,14073623	C37H44O3	1625,375244
O3	535,415759	535,4156124	535,415669	0,105697316	C36H56O3	5758,334961
O3	535,509967	535,5098088	535,509569	-0,447778486	C35H68O3	3349,55542
O3	537,337713	537,3375389	537,337419	-0,223156111	C37H46O3	1664,596069
O3	537,431286	537,4311417	537,431318	0,3280746	C36H58O3	6431,671875
O3	539,353228	539,3530582	539,353069	0,020005607	C37H48O3	2002,412598
O3	539,447064	539,4469183	539,446969	0,094067659	C36H60O3	5986,256348
O3	541,368831	541,3686707	541,368719	0,089147223	C37H50O3	3041,628662
O3	541,462926	541,46278	541,462618	-0,299184946	C36H62O3	5898,084961
O3	543,384355	543,3841999	543,384369	0,311113694	C37H52O3	3839,819336
O3	543,478258	543,4781038	543,478269	0,303984105	C36H64O3	3991,25293
O3	545,400079	545,3999265	545,400018	0,167722606	C37H54O3	4310,069824
O3	545,494229	545,4940702	545,493918	-0,278931968	C36H66O3	3221,57373
O3	547,321933	547,3217551	547,321768	0,023628509	C38H44O3	1393,797119
O3	547,41584	547,4156913	547,415669	-0,040742018	C37H56O3	5126,471191
O3	547,50978	547,5096217	547,509569	-0,096176713	C36H68O3	3282,177246
O3	549,337329	549,3371581	549,337419	0,474919313	C38H46O3	1879,12085
O3	549,431472	549,431325	549,431318	-0,01265351	C37H58O3	5520,729004
O3	549,52519	549,5250333	549,525219	0,337951143	C36H70O3	3516,959473
O3	551,353354	551,3531898	551,353069	-0,219138651	C38H48O3	2507,319336
O3	551,447268	551,447123	551,446969	-0,279280979	C37H60O3	6066,302246
O3	551,541215	551,5410405	551,540868	-0,312796696	C36H72O3	1600,598267
O3	553,368929	553,3687727	553,368719	-0,097001631	C38H50O3	3542,019287
O3	553,462604	553,4624581	553,462618	0,288928757	C37H62O3	5763,73584
O3	555,384349	555,384199	555,384369	0,306145342	C38H52O3	4704,880371
O3	555,47824	555,4780949	555,478269	0,313388369	C37H64O3	5959,720703
O3	557,40039	557,4002353	557,400018	-0,389932056	C38H54O3	3770,230225
O3	557,494023	557,4938659	557,493918	0,093426625	C37H66O3	3374,335693
O3	559,321677	559,3214978	559,321768	0,483135777	C39H44O3	1274,006714
O3	559,415957	559,4158096	559,415669	-0,251291138	C38H56O3	5240,446777
O3	559,509794	559,5096384	559,509569	-0,123971758	C37H68O3	3575,32666
O3	561,337829	561,3376622	561,337419	-0,433164101	C39H46O3	2155,179199
O3	561,431358	561,4312137	561,431318	0,185722127	C38H58O3	6048,841797
O3	561,525395	561,5252383	561,525218	-0,036163425	C37H70O3	3379,483398
O3	563,35319	563,3530278	563,353068	0,071377369	C39H48O3	2619,549805
O3	563,446911	563,4467663	563,446969	0,359831142	C38H60O3	5852,892578
O3	563,541145	563,540987	563,540868	-0,211181284	C37H72O3	3158,964111
O3	565,36904	565,3688871	565,368719	-0,297336069	C39H50O3	3946,640137
O3	565,462949	565,4628046	565,462618	-0,330001106	C38H62O3	5891,687012
O3	567,384744	567,3845959	567,384368	-0,401658187	C39H52O3	4881,064453
O3	567,478348	567,4782037	567,478269	0,115123556	C38H64O3	5845,77002
O3	569,400144	569,3999972	569,400018	0,036502887	C39H54O3	5137,545898
O3	569,493924	569,4937776	569,493918	0,246557143	C38H66O3	5226,572754
O3	571,322151	571,3219713	571,321768	-0,355860709	C40H44O3	1181,673828
O3	571,415576	571,4154313	571,415669	0,4159891	C39H56O3	5607,897461
O3	571,509527	571,5093731	571,509569	0,342720079	C38H68O3	3650,165039
O3	573,3373	573,3371386	573,337419	0,489049944	C40H46O3	2576,944824
O3	573,431385	573,4312436	573,431318	0,129790438	C39H58O3	6497,253418
O3	573,525501	573,5253427	573,525218	-0,217448558	C38H70O3	2954,419922
O3	575,353181	575,3530288	575,353068	0,068166691	C40H48O3	3842,137939
O3	575,446926	575,446788	575,446969	0,314559288	C39H60O3	7610,155762
O3	575,541204	575,5410482	575,540868	-0,313167961	C38H72O3	3267,502441
O3	577,368649	577,3685012	577,368719	0,37716429	C40H50O3	4659,347168
O3	577,462548	577,4624061	577,462618	0,366919231	C39H62O3	6173,195313
O3	577,556477	577,5563213	577,556519	0,342354982	C38H74O3	3228,324219
O3	579,384564	579,384422	579,384368	-0,093153229	C40H52O3	6040,677246
O3	579,478611	579,4784707	579,478269	-0,348041643	C39H64O3	6567,923828
O3	579,57218	579,5720075	579,572168	0,27692139	C38H76O3	1527,394165
O3	581,400274	581,4001388	581,400018	-0,207806005	C40H54O3	8407,84082
O3	581,493953	581,4938135	581,493918	0,179650778	C39H66O3	6742,76709
O3	583,415628	583,4154933	583,415669	0,301192332	C40H56O3	8462,649414
O3	583,509957	583,5098126	583,509569	-0,417449585	C39H68O3	5209,57666
O3	585,431509	585,4313761	585,431318	-0,099235912	C40H58O3	9152,180664
O3	585,525453	585,5253048	585,525218	-0,148205527	C39H70O3	4283,700684
O3	587,353222	587,3530458	587,353068	0,037732844	C41H48O3	1233,339111
O3	587,447261	587,4471364	587,446969	-0,285030816	C40H60O3	14695,15234
O3	587,540808	587,5406547	587,540868	0,363115025	C39H72O3	3332,341553
O3	589,369103	589,3689395	589,368719	-0,374052582	C41H50O3	2088,634766
O3	589,462737	589,462614	589,462618	0,006727924	C40H62O3	15972,2666
O3	589,556927	589,556773	589,556519	-0,430880819	C39H74O3	3184,430664
O3	591,384572	591,3844108	591,384368	-0,072438253	C41H52O3	2278,465088
O3	591,478318	591,478188	591,478269	0,136869261	C40H64O3	10109,60645
O3	591,572093	591,5719363	591,572168	0,391725422	C39H76O3	2765,368652
O3	593,40001	593,3998592	593,400018	0,267669422	C41H54O3	3544,501709
O3	593,493862	593,4937271	593,493918	0,321696471	C40H66O3	7582,415527
O3	593,587744	593,5875724	593,587819	0,415384761	C39H78O3	1424,518066
O3	595,415811	595,415663	595,415669	0,010082133	C41H56O3	3957,095215
O3	595,509765	595,5096314	595,509569	-0,104806243	C40H68O3	7949,845215
O3	597,431303	597,4311595	597,431318	0,265355848	C41H58O3	4773,916504
O3	597,525354	597,525216	597,525218	0,003317898	C40H70O3	6227,733398
O3	599,446884	599,4467436	599,446969	0,376090515	C41H60O3	5411,011719
O3	599,541027	599,5408792	599,540868	-0,018745487	C40H72O3	3838,046143
O3	601,368766	601,3685929	601,368719	0,209731903	C42H50O3	1238,835571
O3	601,462965	601,4628283	601,462618	-0,349627552	C41H62O3	6344,550293
O3	601,556646	601,5564959	601,556519	0,038402242	C40H74O3	3378,231689
O3	603,384586	603,3844222	603,384368	-0,089819675	C42H52O3	1810,655396
O3	603,478315	603,4781786	603,478269	0,149823423	C41H64O3	6288,071777
O3	603,572624	603,572472	603,572168	-0,503623737	C40H76O3	3031,916748
O3	605,400092	605,3999375	605,400018	0,13304573	C42H54O3	2656,918213
O3	605,493893	605,4937536	605,493918	0,271543788	C41H66O3	5306,682617
O3	605,587723	605,5875689	605,587819	0,412921579	C40H78O3	2709,142822
O3	607,415699	607,4155479	607,415669	0,199337434	C42H56O3	3031,135254
O3	607,509567	607,5094285	607,509569	0,231212174	C41H68O3	5421,937988
O3	607,603464	607,6032962	607,603468	0,282697753	C40H80O3	1459,429565
O3	609,431277	609,4311312	609,431318	0,3064921	C42H58O3	3761,608398
O3	609,525206	609,5250686	609,525218	0,245058021	C41H70O3	5573,885742
O3	611,447254	611,4471111	611,446969	-0,23233475	C42H60O3	4183,67041
O3	611,54124	611,541099	611,540868	-0,377809923	C41H72O3	4583,40332
O3	613,462938	613,4627999	613,462618	-0,296449677	C42H62O3	5106,881348
O3	613,556404	613,5562548	613,556519	0,430541179	C41H74O3	3071,111084
O3	615,384136	615,3839681	615,384368	0,649891019	C43H52O3	1325,342651
O3	615,478189	615,4780527	615,478269	0,351394488	C42H64O3	5434,744629
O3	615,57227	615,5721168	615,572168	0,08310287	C41H76O3	2508,024902
O3	617,399929	617,3997658	617,400018	0,40847021	C43H54O3	1584,476807
O3	617,494022	617,4938868	617,493918	0,050490417	C42H66O3	5573,115723
O3	617,588143	617,5879907	617,587819	-0,278005146	C41H78O3	2538,298584
O3	619,41561	619,4154564	619,415669	0,343225009	C43H56O3	2342,201172
O3	619,509737	619,5096003	619,509569	-0,050474625	C42H68O3	5030,166992
O3	619,603892	619,6037341	619,603468	-0,429457396	C41H80O3	1935,980225
O3	621,431631	621,43148	621,431318	-0,260660161	C43H58O3	2555,359375
O3	621,525202	621,5250666	621,525218	0,243575083	C42H70O3	5210,083496
O3	623,447281	623,4471344	623,446969	-0,265354769	C43H60O3	3030,346191
O3	623,540871	623,5407357	623,540868	0,212240864	C42H72O3	5070,426758
O3	625,463018	625,4628781	625,462618	-0,415897423	C43H62O3	3989,265625
O3	625,556622	625,5564821	625,556519	0,059022987	C42H74O3	3974,581299
O3	627,478716	627,4785754	627,478269	-0,488362379	C43H64O3	3752,070068
O3	627,572328	627,5721802	627,572168	-0,019368536	C42H76O3	2700,529785
O3	629,494248	629,4941122	629,493918	-0,308440997	C43H66O3	4527,339355
O3	629,588462	629,5883057	629,587819	-0,773121958	C42H78O3	1815,910767
O3	631,415902	631,4157453	631,415669	-0,120878976	C44H56O3	1736,546265
O3	631,509485	631,5093512	631,509569	0,344831616	C43H68O3	4835,08252
O3	631,603699	631,6035462	631,603468	-0,12387561	C42H80O3	2052,229004
O3	633,43133	633,4311788	633,431318	0,219702703	C44H58O3	2140,884033
O3	633,525511	633,5253754	633,525218	-0,248374641	C43H70O3	4287,012695
O3	633,619113	633,6189544	633,619119	0,259708744	C42H82O3	1550,396851
O3	635,446826	635,4466754	635,446969	0,46210237	C44H60O3	2124,519287
O3	635,540996	635,5408627	635,540868	0,008343848	C43H72O3	4628,724121
O3	637,462883	637,4627372	637,462618	-0,186998499	C44H62O3	2546,859863
O3	637,556421	637,5562858	637,556519	0,365848771	C43H74O3	4089,759766
O3	639,478151	639,4780109	639,478269	0,403636417	C44H64O3	3174,984619
O3	639,572281	639,5721448	639,572168	0,036296125	C43H76O3	3783,487305
O3	641,494363	641,4942249	641,493918	-0,478396941	C44H66O3	3360,82373
O3	641,58784	641,5876963	641,587819	0,191311484	C43H78O3	2609,012207
O3	643,416121	643,4159645	643,415669	-0,459330419	C45H56O3	1457,018555
O3	643,509533	643,5094008	643,509569	0,261362392	C44H68O3	4256,678711
O3	643,603599	643,603448	643,603468	0,031124576	C43H80O3	1835,055786
O3	645,431418	645,4312649	645,431318	0,082204635	C45H58O3	1631,397339
O3	645,525416	645,5252815	645,525218	-0,098386474	C44H70O3	3696,045898
O3	645,619442	645,6192912	645,619119	-0,266663528	C43H82O3	1789,820557
O3	647,44732	647,447169	647,446969	-0,308856211	C45H60O3	1721,04248
O3	647,541271	647,5411394	647,540868	-0,419197706	C44H72O3	4079,439453
O3	649,46308	649,4629378	649,462618	-0,492358098	C45H62O3	2438,812256
O3	649,556978	649,5568455	649,556519	-0,502720729	C44H74O3	3772,833252
O3	651,478578	651,4784364	651,478269	-0,256887038	C45H64O3	2414,852051
O3	651,572417	651,5722873	651,572168	-0,183085263	C44H76O3	4123,617676
O3	653,494338	653,4942021	653,493918	-0,434714873	C45H66O3	3001,013916
O3	653,588112	653,5879793	653,587819	-0,245205379	C44H78O3	3456,719971
O3	655,509598	655,5094628	655,509569	0,161999149	C45H68O3	2985,490479
O3	655,603951	655,6038144	655,603468	-0,528435663	C44H80O3	2804,383545
O3	657,431289	657,4311324	657,431318	0,282293612	C46H58O3	1138,785645
O3	657,525542	657,5254106	657,525218	-0,292897117	C45H70O3	3405,076172
O3	657,619167	657,6190218	657,619119	0,147802364	C44H82O3	1849,215942
O3	659,447237	659,4470916	659,446969	-0,185939044	C46H60O3	1772,960815
O3	659,54141	659,5412821	659,540868	-0,627862102	C45H72O3	3840,706055
O3	659,634951	659,6348087	659,634768	-0,061717351	C44H84O3	2020,385498
O3	661,462998	661,4628599	661,462618	-0,365701361	C46H62O3	2342,668945
O3	661,556423	661,5562959	661,556519	0,337209236	C45H74O3	3829,084717
O3	661,650537	661,6503879	661,650419	0,047050674	C44H86O3	1447,55603
O3	663,478457	663,4783215	663,478269	-0,079165971	C46H64O3	2528,157959
O3	663,572451	663,5723253	663,572168	-0,237111679	C45H76O3	3922,706055
O3	665,494163	665,4940263	665,493918	-0,162732598	C46H66O3	2301,252441
O3	665,588059	665,5879336	665,587819	-0,172127589	C45H78O3	3801,351318
O3	667,510011	667,5098759	667,509569	-0,459776977	C46H68O3	2371,36499
O3	667,603802	667,6036732	667,603468	-0,307384237	C45H80O3	3131,239746
O3	669,525212	669,5250824	669,525218	0,202584443	C46H70O3	2896,612549
O3	669,619571	669,6194359	669,619119	-0,473235426	C45H82O3	2269,523926
O3	671,447475	671,4473274	671,446969	-0,533730824	C47H60O3	1273,869995
O3	671,54101	671,5408866	671,540868	-0,027626708	C46H72O3	3667,378662
O3	671,634571	671,634432	671,634768	0,500255122	C45H84O3	1839,102173
O3	673,46252	673,4623757	673,462618	0,359800069	C47H62O3	1408,430664
O3	673,556617	673,5564902	673,556519	0,042819377	C46H74O3	3012,11792
O3	673,650741	673,6506027	673,650419	-0,272745201	C45H86O3	1819,810059
O3	675,478642	675,4785037	675,478269	-0,347492593	C47H64O3	1750,333252
O3	675,572612	675,5724862	675,572168	-0,471005294	C46H76O3	3020,050293
O3	675,666609	675,6664626	675,666068	-0,584082509	C45H88O3	1233,026855
O3	677,494361	677,4942264	677,493918	-0,455166339	C47H66O3	1963,673584
O3	677,588198	677,5880712	677,587819	-0,372208256	C46H78O3	2763,801025
O3	679,509561	679,5094302	679,509569	0,204237631	C47H68O3	2222,386963
O3	679,603958	679,6038326	679,603468	-0,536539335	C46H80O3	2816,10498
O3	681,525534	681,5254102	681,525218	-0,282079185	C47H70O3	2896,9729
O3	681,619787	681,6196554	681,619119	-0,786934026	C46H82O3	2045,548828
O3	683,541477	683,5413518	683,540868	-0,707765809	C47H72O3	2593,384521
O3	683,634873	683,6347433	683,634768	0,036088927	C46H84O3	2127,665527
O3	685,556571	685,5564496	685,556519	0,101203621	C47H74O3	2934,622803
O3	685,65052	685,6503816	685,650419	0,054589831	C46H86O3	1393,085083
O3	687,478369	687,4782287	687,478269	0,058620817	C48H64O3	1234,262817
O3	687,572845	687,5727242	687,572168	-0,808893469	C47H76O3	2868,512939
O3	687,665915	687,6657755	687,666068	0,425280764	C46H88O3	1274,336914
O3	689,493742	689,49361	689,493918	0,446702019	C48H66O3	1682,017212
O3	689,588053	689,5879328	689,587819	-0,165034142	C47H78O3	2812,251953
O3	691,509381	691,5092505	691,509569	0,460586205	C48H68O3	1711,816772
O3	691,60352	691,6033982	691,603468	0,100899079	C47H80O3	2497,548828
O3	693,525916	693,5257927	693,525218	-0,828663718	C48H70O3	2230,58667
O3	693,619147	693,6190255	693,619119	0,134856202	C47H82O3	2404,430664
O3	695,54106	695,5409367	695,540868	-0,098708249	C48H72O3	2120,06543
O3	695,634834	695,6347118	695,634768	0,08084873	C47H84O3	2219,677979
O3	697,556898	697,5567751	697,556519	-0,367182943	C48H74O3	2060,068848
O3	697,651216	697,6510874	697,650419	-0,958016795	C47H86O3	1601,121216
O3	699,478499	699,4783721	699,478269	-0,147337065	C49H64O3	1647,115356
O3	699,572597	699,5724833	699,572168	-0,450647237	C48H76O3	2928,322998
O3	699,665979	699,6658438	699,666068	0,320465459	C47H88O3	1150,741089
O3	701,494159	701,4940246	701,493918	-0,151969139	C49H66O3	1139,580566
O3	701,588055	701,5879407	701,587819	-0,173406101	C48H78O3	2707,499023
O3	701,681976	701,6818472	701,681718	-0,184124937	C47H90O3	1439,810669
O3	703,509479	703,509349	703,509569	0,312775545	C49H68O3	1304,768311
O3	703,603915	703,6037971	703,603468	-0,467687259	C48H80O3	2194,71167
O3	705,525859	705,5257365	705,525218	-0,734909232	C49H70O3	1713,214722
O3	705,61933	705,6192149	705,619119	-0,135974939	C48H82O3	2363,504395
O3	707,634951	707,6348373	707,634768	-0,097904541	C48H84O3	2377,086182
O3	709,556903	709,5567864	709,556519	-0,376887452	C49H74O3	1994,164063
O3	709,650682	709,6505631	709,650419	-0,203121233	C48H86O3	1802,120483
O3	711,572114	711,5720052	711,572168	0,228791692	C49H76O3	2657,288574
O3	711,666427	711,6663045	711,666068	-0,332267822	C48H88O3	1458,576538
O3	713,493958	713,4938314	713,493918	0,121304647	C50H66O3	1171,113281
O3	713,58801	713,5878982	713,587819	-0,110957865	C49H78O3	2202,530518
O3	715,60373	715,6036205	715,603468	-0,213076342	C49H80O3	2305,245117
O3	717,525615	717,5254932	717,525218	-0,383474423	C50H70O3	1284,563232
O3	717,619173	717,619066	717,619119	0,073875757	C49H82O3	2433,687744
O3	719,540939	719,5408163	719,540868	0,071872963	C50H72O3	1171,940552
O3	719,635023	719,634914	719,634768	-0,202895949	C49H84O3	2109,575928
O3	721,556579	721,5564662	721,556519	0,073183007	C50H74O3	1694,151855
O3	721,651191	721,65108	721,650419	-0,915897075	C49H86O3	1823,409058
O3	723,572444	723,572337	723,572168	-0,233510708	C50H76O3	2054,7229
O3	723,666	723,6658891	723,666068	0,247261809	C49H88O3	1730,683472
O3	725,588445	725,588334	725,587819	-0,709745861	C50H78O3	1632,842041
O3	725,682523	725,6824051	725,681718	-0,946816853	C49H90O3	1212,317383
O3	727,603686	727,6035827	727,603468	-0,157625925	C50H80O3	2151,542969
O3	729,525378	729,5252611	729,525218	-0,059017659	C51H70O3	1132,270264
O3	729,619674	729,619573	729,619119	-0,622301181	C50H82O3	2247,382568
O3	731,634707	731,634599	731,634768	0,231026792	C50H84O3	1558,693115
O3	733,556595	733,5564899	733,556519	0,039735808	C51H74O3	1666,817383
O3	733,650306	733,6501996	733,650419	0,299107405	C50H86O3	1572,284424
O3	735,572161	735,57206	735,572168	0,14680213	C51H76O3	1878,525757
O3	735,666387	735,6662835	735,666068	-0,292904921	C50H88O3	1678,688232
O3	737,588125	737,5880259	737,587819	-0,280572584	C51H78O3	1921,195435
O3	737,682044	737,6819389	737,681718	-0,299405032	C50H90O3	1473,818481
O3	739,603573	739,6034765	739,603468	-0,011469176	C51H80O3	2016,083008
O3	739,697179	739,6970695	739,697369	0,404840945	C50H92O3	1152,995728
O3	741,61924	741,6191451	741,619119	-0,035216882	C51H82O3	2033,20874
O3	743,541271	743,5411669	743,540868	-0,401945058	C52H72O3	1285,867798
O3	743,635039	743,6349471	743,634768	-0,240816871	C51H84O3	2171,395752
O3	745,556604	745,5565005	745,556519	0,024749179	C52H74O3	1243,697632
O3	745,650881	745,6507896	745,650419	-0,496982257	C51H86O3	2081,070557
O3	747,572737	747,5726402	747,572168	-0,631685868	C52H76O3	1553,559814
O3	747,666678	747,6665796	747,666068	-0,684259752	C51H88O3	1444,143188
O3	749,587893	749,5878014	749,587819	0,023432959	C52H78O3	1822,947388
O3	749,682341	749,6822472	749,681718	-0,705933435	C51H90O3	1652,032593
O3	751,603678	751,6035898	751,603468	-0,162101373	C52H80O3	1978,753174
O3	751,697779	751,6976787	751,697369	-0,411968237	C51H92O3	1170,175415
O3	753,619154	753,619064	753,619119	0,072937806	C52H82O3	1713,226929
O3	755,635094	755,6350089	755,634768	-0,318801541	C52H84O3	1978,687256
O3	759,572812	759,5727196	759,572168	-0,726136344	C53H76O3	1265,565308
O3	759,666297	759,6662149	759,666068	-0,193349363	C52H88O3	1967,118408
O3	761,588277	761,5881865	761,587819	-0,482595675	C53H78O3	1287,697632
O3	761,682259	761,6821732	761,681718	-0,597560042	C52H90O3	1563,79126
O3	763,603871	763,6037806	763,603468	-0,409357301	C53H80O3	1205,609131
O3	763,697469	763,6973822	763,697369	-0,01727558	C52H92O3	1401,742065
O3	765,619512	765,6194311	765,619119	-0,407596464	C53H82O3	1688,75
O3	765,713604	765,7135211	765,713018	-0,657014584	C52H94O3	1545,844238
O3	767,635115	767,6350375	767,634768	-0,351067461	C53H84O3	1825,809814
O3	769,650596	769,6505198	769,650419	-0,130975307	C53H86O3	1800,544067
O3	771,665868	771,6657946	771,666068	0,354305447	C53H88O3	1891,654785
O3	773,681752	773,6816795	773,681718	0,04979855	C53H90O3	1828,25769
O3	775,698174	775,6980969	775,697369	-0,938433871	C53H92O3	1399,615723
O3	777,619826	777,6197507	777,619119	-0,812324384	C54H82O3	1407,154663
O3	777,713228	777,7131539	777,713018	-0,174720321	C53H94O3	1476,597656
O3	781,650923	781,6508544	781,650419	-0,557074752	C54H86O3	1623,628662
O3	783,666377	783,6663122	783,666068	-0,311633533	C54H88O3	1773,402222
O3	785,681969	785,6819038	785,681718	-0,236452382	C54H90O3	1613,730103
O3	787,697622	787,697559	787,697369	-0,241219641	C54H92O3	1646,735229
